Year,Month,SiteID,Type,lat,lon,GPP,Mod17a2,gpp_lue_LAI,gpp_lue_CI,gpp_lue_MCMC
2011,9,CH-Oe2,CRO,47.28642,7.73375,1.12345,4.959375,5.36412442,5.51589746,4.101394799
2012,3,CH-Oe2,CRO,47.28642,7.73375,3.28866,1.946875,1.426646669,1.976057595,2.052773632
2012,4,CH-Oe2,CRO,47.28642,7.73375,9.05381,2.69375,2.483495728,3.033179632,2.917457573
2012,5,CH-Oe2,CRO,47.28642,7.73375,13.9689,6.445833333,10.57054447,8.687262227,8.081956895
2012,6,CH-Oe2,CRO,47.28642,7.73375,9.20657,6.984375,7.19131722,11.18518496,8.92442408
2012,7,CH-Oe2,CRO,47.28642,7.73375,1.82098,6.858333333,6.88071215,9.671084728,7.971870327
2012,8,CH-Oe2,CRO,47.28642,7.73375,1.22589,4.871875,5.366175334,7.902169356,6.242565724
2012,9,CH-Oe2,CRO,47.28642,7.73375,0.911582,3.55,2.825399127,3.408188756,2.534189177
2013,4,CH-Oe2,CRO,47.28642,7.73375,5.02495,3.2875,3.236946057,3.689835054,3.549060236
2013,5,CH-Oe2,CRO,47.28642,7.73375,9.79817,4.19375,6.973639927,6.308755943,5.869178604
2013,6,CH-Oe2,CRO,47.28642,7.73375,14.3476,6.490625,5.885234415,10.18514537,8.126513503
2013,7,CH-Oe2,CRO,47.28642,7.73375,8.0221,7.66875,11.24367148,12.64270293,10.42137373
2013,8,CH-Oe2,CRO,47.28642,7.73375,4.0124,5.565625,7.306091757,9.248851808,7.306419627
2013,9,CH-Oe2,CRO,47.28642,7.73375,0.920695,2.966666667,2.439899264,3.586991583,2.667139614
2013,10,CH-Oe2,CRO,47.28642,7.73375,1.15409,3.1,4.420535555,2.914889766,2.015826898
2013,12,CH-Oe2,CRO,47.28642,7.73375,0.52361,0.4625,0.34457156,0.419450147,0.455578787
2014,1,CH-Oe2,CRO,47.28642,7.73375,0.739243,0.21875,0.063202272,0.271802837,0.336033318
2014,2,CH-Oe2,CRO,47.28642,7.73375,1.81662,0.841666667,0.652240805,0.739608561,1.068617652
2014,3,CH-Oe2,CRO,47.28642,7.73375,3.59938,2.6625,2.179271142,2.213583281,2.299520724
2014,4,CH-Oe2,CRO,47.28642,7.73375,10.3128,4.50625,9.322258293,6.506055998,6.257836542
2014,5,CH-Oe2,CRO,47.28642,7.73375,14.5972,5.441666667,9.513483133,8.163465502,7.594656933
2014,6,CH-Oe2,CRO,47.28642,7.73375,11.5325,6.453125,6.439450215,11.98855028,9.565412393
2014,7,CH-Oe2,CRO,47.28642,7.73375,2.29329,6.570833333,10.58290627,9.780591612,8.062136797
2014,8,CH-Oe2,CRO,47.28642,7.73375,1.4874,5.30625,5.709067778,7.102557524,5.61088736
2014,9,CH-Oe2,CRO,47.28642,7.73375,1.30991,4.778125,8.0893855,5.575981399,4.146070749
2014,10,CH-Oe2,CRO,47.28642,7.73375,1.87585,2.204166667,1.567916123,2.564817334,1.773730119
2003,5,CN-Cha,MF,42.4025,128.0958,5.40294,5.153125,4.736462309,2.861222061,5.235137129
2003,8,CN-Cha,MF,42.4025,128.0958,10.199,7.671875,9.648894728,7.142043266,9.60596179
2003,9,CN-Cha,MF,42.4025,128.0958,5.6684,4.384375,4.276045646,3.055735318,5.778204617
2003,10,CN-Cha,MF,42.4025,128.0958,1.12884,0.591666667,0.08995057,0.464413201,0.991897479
2003,11,CN-Cha,MF,42.4025,128.0958,0.558403,0.115625,0,0,0
2004,3,CN-Cha,MF,42.4025,128.0958,1.13573,0.225,0,0,0
2004,4,CN-Cha,MF,42.4025,128.0958,1.48377,1.48125,0.360852698,0.574980211,1.7528448
2004,5,CN-Cha,MF,42.4025,128.0958,5.30461,5.233333333,4.50555511,2.862800186,5.238024601
2004,7,CN-Cha,MF,42.4025,128.0958,10.0943,7.054166667,7.652291083,5.076670582,7.596423932
2004,8,CN-Cha,MF,42.4025,128.0958,9.75488,6.69375,6.769009822,6.395354073,8.601673859
2004,9,CN-Cha,MF,42.4025,128.0958,5.30237,4.00625,3.123716123,2.738240088,5.177840969
2004,10,CN-Cha,MF,42.4025,128.0958,1.7176,1.00625,0.239398983,0.824008478,1.759923987
2004,11,CN-Cha,MF,42.4025,128.0958,0.427353,0.158333333,0.050973029,0.103039621,0.286114532
2005,4,CN-Cha,MF,42.4025,128.0958,1.28553,1.266666667,0.294231764,0.483477711,1.473896624
2005,5,CN-Cha,MF,42.4025,128.0958,3.43096,3.246875,1.2374098,1.910277045,3.495206619
2005,9,CN-Cha,MF,42.4025,128.0958,6.50708,5.1375,5.662264075,3.384220589,6.399349747
2005,10,CN-Cha,MF,42.4025,128.0958,1.38165,0.966666667,0.210351603,0.698169605,1.4911563
2005,11,CN-Cha,MF,42.4025,128.0958,0.47033,0.209375,0.042907861,0.097856289,0.271721751
2007,1,CN-Cng,GRA,44.5934,123.5092,0.360313,0,0,0,0
2007,2,CN-Cng,GRA,44.5934,123.5092,0.449274,0.01875,0,0,0
2007,3,CN-Cng,GRA,44.5934,123.5092,0.52345,0.165625,0.004736869,0.148410301,0.101449285
2007,4,CN-Cng,GRA,44.5934,123.5092,0.603345,0.566666667,0.029351829,1.187241999,0.666000912
2007,5,CN-Cng,GRA,44.5934,123.5092,0.824496,1.13125,0.158434904,2.908524921,1.785715212
2007,6,CN-Cng,GRA,44.5934,123.5092,2.34676,1.353125,0.381133365,4.629831384,2.743998626
2007,7,CN-Cng,GRA,44.5934,123.5092,4.82711,2.80625,1.554561743,8.90997993,4.792166152
2007,8,CN-Cng,GRA,44.5934,123.5092,5.94346,3.24375,2.12059161,9.543249173,5.114657623
2007,9,CN-Cng,GRA,44.5934,123.5092,2.16655,1.24375,0.31707293,4.106630905,2.154410548
2007,11,CN-Cng,GRA,44.5934,123.5092,0.212417,0.0375,0,0,0
2007,12,CN-Cng,GRA,44.5934,123.5092,0.249171,0,0,0,0
2008,1,CN-Cng,GRA,44.5934,123.5092,0.483942,0,0,0,0
2008,2,CN-Cng,GRA,44.5934,123.5092,0.576599,0.003125,0,0,0
2008,3,CN-Cng,GRA,44.5934,123.5092,0.499359,0.265625,0.010853566,0.340051849,0.232450287
2008,6,CN-Cng,GRA,44.5934,123.5092,3.42604,1.715625,0.453060782,4.89206426,2.89941825
2008,7,CN-Cng,GRA,44.5934,123.5092,8.77787,4.56875,3.365190161,12.05475471,6.483559779
2008,8,CN-Cng,GRA,44.5934,123.5092,5.06014,3.14375,1.872732334,8.838926697,4.737179444
2008,9,CN-Cng,GRA,44.5934,123.5092,1.81829,1.88125,0.72744824,5.734938997,3.008649511
2008,10,CN-Cng,GRA,44.5934,123.5092,0.276482,0.4125,0.056977357,1.138993197,0.662086996
2008,11,CN-Cng,GRA,44.5934,123.5092,0.197371,0.020833333,0,0,0
2008,12,CN-Cng,GRA,44.5934,123.5092,0.143809,0,0,0,0
2009,1,CN-Cng,GRA,44.5934,123.5092,0.318422,0,0,0,0
2009,2,CN-Cng,GRA,44.5934,123.5092,0.348735,0.00625,0,0,0
2009,3,CN-Cng,GRA,44.5934,123.5092,0.808556,0.125,0,0,0
2009,4,CN-Cng,GRA,44.5934,123.5092,0.532243,0.4375,0.028234673,1.142054514,0.640652325
2009,6,CN-Cng,GRA,44.5934,123.5092,4.32126,2.315625,0.6128993,5.672545905,3.361992452
2009,7,CN-Cng,GRA,44.5934,123.5092,7.5512,3.509375,2.24835304,11.20560774,6.026852421
2009,8,CN-Cng,GRA,44.5934,123.5092,3.64476,2.175,1.125309825,7.508994617,4.024408864
2009,9,CN-Cng,GRA,44.5934,123.5092,1.35153,1.396875,0.335335244,4.053614858,2.1265974
2009,10,CN-Cng,GRA,44.5934,123.5092,0.308219,0.325,0.026048912,0.781087479,0.454039465
2009,11,CN-Cng,GRA,44.5934,123.5092,0.350658,0.029166667,0,0,0
2010,3,CN-Cng,GRA,44.5934,123.5092,0.9016,0.08125,0,0,0
2010,4,CN-Cng,GRA,44.5934,123.5092,1.09748,0.316666667,0.018347531,0.742132939,0.416310419
2010,5,CN-Cng,GRA,44.5934,123.5092,1.41865,1.034375,0.127081531,2.624562297,1.611373788
2010,6,CN-Cng,GRA,44.5934,123.5092,2.77318,2.2875,0.628946318,5.821065315,3.450016621
2010,7,CN-Cng,GRA,44.5934,123.5092,6.57397,3.453125,1.401235716,8.682368531,4.669747061
2010,8,CN-Cng,GRA,44.5934,123.5092,4.90886,2.8625,1.22738225,7.197365845,3.857392951
2010,9,CN-Cng,GRA,44.5934,123.5092,1.49699,1.28125,0.30117336,3.900704575,2.046377986
2010,10,CN-Cng,GRA,44.5934,123.5092,0.621176,0.329166667,0.037887078,0.852044874,0.495286391
2004,2,CN-Dan,GRA,30.4978,91.0664,0.296403,0,0,0,0
2004,3,CN-Dan,GRA,30.4978,91.0664,0.492761,0.04375,0.005080251,0.159168754,0.108803474
2004,4,CN-Dan,GRA,30.4978,91.0664,0.463495,0.14375,0.01143504,0.462531985,0.259464139
2004,5,CN-Dan,GRA,30.4978,91.0664,0.631787,0.4625,0.04208606,1.303778979,0.80046691
2004,6,CN-Dan,GRA,30.4978,91.0664,2.53746,0.953125,0.140564452,2.483653495,1.472006476
2004,8,CN-Dan,GRA,30.4978,91.0664,2.50175,2.015625,1.123223085,6.586576809,3.53004356
2004,9,CN-Dan,GRA,30.4978,91.0664,1.4109,1.1375,0.591171486,4.466391399,2.343147208
2004,10,CN-Dan,GRA,30.4978,91.0664,0.470927,0.10625,0.05690181,0.853112241,0.495906843
2004,11,CN-Dan,GRA,30.4978,91.0664,0.0871627,0,0,0,0
2005,2,CN-Dan,GRA,30.4978,91.0664,0.0860889,0,0,0,0
2005,3,CN-Dan,GRA,30.4978,91.0664,0.198113,0.003125,0.003240679,0.135377794,0.092540614
2005,5,CN-Dan,GRA,30.4978,91.0664,0.265684,0.3,0.01611682,0.88761071,0.544956633
2005,6,CN-Dan,GRA,30.4978,91.0664,0.821847,1.015625,0.124012405,2.678124785,1.587265307
2005,8,CN-Dan,GRA,30.4978,91.0664,2.81418,1.54375,0.541821445,4.558647735,2.443184912
2005,9,CN-Dan,GRA,30.4978,91.0664,2.11755,1.24375,0.525028363,4.533337076,2.378268084
2005,10,CN-Dan,GRA,30.4978,91.0664,0.628817,0.166666667,0.087010853,1.118167161,0.649980999
2005,11,CN-Dan,GRA,30.4978,91.0664,0.0906205,0,0,0,0
2005,12,CN-Dan,GRA,30.4978,91.0664,0.130096,0,0,0,0
2003,1,CN-Din,EBF,23.1733,112.5361,3.96428,4.3875,1.294895223,7.053292721,2.713867531
2003,9,CN-Din,EBF,23.1733,112.5361,5.12238,8.55625,6.384759174,13.57392897,5.116420431
2003,10,CN-Din,EBF,23.1733,112.5361,5.58553,8.120833333,6.298942169,12.90330185,5.870600125
2003,12,CN-Din,EBF,23.1733,112.5361,4.28202,4.584375,2.751517111,10.56719526,4.245009324
2004,2,CN-Din,EBF,23.1733,112.5361,2.88314,5.041666667,2.008299584,7.346923535,3.07975194
2004,4,CN-Din,EBF,23.1733,112.5361,4.12947,6.025,2.96508998,8.248968296,3.118029258
2004,9,CN-Din,EBF,23.1733,112.5361,7.22756,6.978125,4.322273851,11.55202083,4.354302685
2004,11,CN-Din,EBF,23.1733,112.5361,4.309,5.520833333,2.860789963,9.319132505,4.208124327
2004,12,CN-Din,EBF,23.1733,112.5361,4.16803,4.078125,2.099250629,8.387911439,3.369556575
2005,9,CN-Din,EBF,23.1733,112.5361,5.3283,8.65,5.944177991,13.23903234,4.990187858
2007,3,CN-Du2,GRA,42.0467,116.2836,0.170751,0.125,0,0,0
2007,4,CN-Du2,GRA,42.0467,116.2836,0.0508632,0.375,0.021403042,0.649293179,0.364230586
2007,5,CN-Du2,GRA,42.0467,116.2836,0.0601218,1.146875,0.145417219,2.402593342,1.475093938
2007,6,CN-Du2,GRA,42.0467,116.2836,0.0606035,2.0625,0.453869329,4.900794794,2.904592644
2007,7,CN-Du2,GRA,42.0467,116.2836,0.0643027,2.55625,0.816348724,7.198319376,3.871562308
2007,8,CN-Du2,GRA,42.0467,116.2836,0.0612698,4.115625,2.380759875,10.01533413,5.367669243
2007,9,CN-Du2,GRA,42.0467,116.2836,0.0567879,1.45625,0.31460882,3.565376953,1.870459238
2007,10,CN-Du2,GRA,42.0467,116.2836,0.047402,0.291666667,0.027217236,0.612090136,0.355802756
2007,11,CN-Du2,GRA,42.0467,116.2836,0.0784727,0.01875,0,0,0
2008,1,CN-Du2,GRA,42.0467,116.2836,0.419335,0,0,0,0
2008,2,CN-Du2,GRA,42.0467,116.2836,0.0837611,0,0,0,0
2008,3,CN-Du2,GRA,42.0467,116.2836,0.0298766,0.1375,0,0,0
2008,6,CN-Du2,GRA,42.0467,116.2836,1.93574,2.071875,0.580650073,5.129794795,3.040315878
2008,7,CN-Du2,GRA,42.0467,116.2836,3.94985,5.340625,3.085899763,12.6334664,6.794815534
2008,8,CN-Du2,GRA,42.0467,116.2836,3.75571,4.503125,3.100527009,11.11090512,5.954835146
2008,9,CN-Du2,GRA,42.0467,116.2836,1.70618,1.815625,0.497538319,4.295975353,2.253743964
2008,10,CN-Du2,GRA,42.0467,116.2836,0.11903,0.271875,0.025283171,0.606501129,0.352553915
2008,11,CN-Du2,GRA,42.0467,116.2836,0,0.0125,0,0,0
2009,2,CN-Du3,GRA,42.0551,116.2809,2.34821,0.003125,0,0,0
2009,3,CN-Du3,GRA,42.0551,116.2809,2.76764,0.1375,0,0,0
2009,4,CN-Du3,GRA,42.0551,116.2809,2.82419,0.6125,0.06264327,1.085929703,0.609168285
2009,5,CN-Du3,GRA,42.0551,116.2809,2.47142,2.409375,0.9353235,5.151159829,3.162601221
2009,6,CN-Du3,GRA,42.0551,116.2809,2.61027,3.853125,1.663630427,8.290876309,4.913818952
2009,7,CN-Du3,GRA,42.0551,116.2809,2.34658,3.928125,1.844378848,9.610062185,5.168700163
2009,8,CN-Du3,GRA,42.0551,116.2809,1.34091,3.634375,2.252822687,9.477130467,5.079221627
2009,9,CN-Du3,GRA,42.0551,116.2809,0.57506,1.7,0.478701022,3.773905843,1.979857148
2009,10,CN-Du3,GRA,42.0551,116.2809,0,0.3375,0.028285811,0.508897107,0.295817532
2010,3,CN-Du3,GRA,42.0551,116.2809,0.0342634,0.0375,0,0,0
2010,4,CN-Du3,GRA,42.0551,116.2809,0,0.175,0.00378594,0.153136166,0.085903991
2010,6,CN-Du3,GRA,42.0551,116.2809,0,4.0625,1.690649658,8.8809635,5.263550575
2010,7,CN-Du3,GRA,42.0551,116.2809,0,3.865625,1.508759611,8.647464735,4.650974315
2010,8,CN-Du3,GRA,42.0551,116.2809,0,4.2125,2.559565694,10.10829437,5.417490826
2010,9,CN-Du3,GRA,42.0551,116.2809,0,1.725,0.591877532,4.471725682,2.345945667
2010,10,CN-Du3,GRA,42.0551,116.2809,0,0.25,0.051870125,0.777673654,0.452055038
2010,11,CN-Du3,GRA,42.0551,116.2809,0,0.034375,0,0,0
2010,12,CN-Du3,GRA,42.0551,116.2809,0,0,0,0,0
2003,1,CN-Ha2,WET,37.6086,101.3269,0.354632,0,0,NA,0
2003,2,CN-Ha2,WET,37.6086,101.3269,0.538906,0,0,NA,0
2003,4,CN-Ha2,WET,37.6086,101.3269,0.357907,0.233333333,0.002181011,NA,0.024306609
2003,5,CN-Ha2,WET,37.6086,101.3269,1.37736,0.940625,0.08038152,NA,0.539160198
2003,6,CN-Ha2,WET,37.6086,101.3269,3.82622,2.5875,0.945858623,NA,2.461187235
2003,7,CN-Ha2,WET,37.6086,101.3269,6.56706,4.7,2.915642142,NA,3.716520911
2003,8,CN-Ha2,WET,37.6086,101.3269,6.70247,3.525,3.48578776,NA,4.089867226
2003,9,CN-Ha2,WET,37.6086,101.3269,3.73916,2.15,0.893905351,NA,1.800284021
2003,10,CN-Ha2,WET,37.6086,101.3269,1.07616,0.291666667,0.010468991,NA,0.046030775
2003,11,CN-Ha2,WET,37.6086,101.3269,0.649234,0.00625,0,NA,0
2004,3,CN-Ha2,WET,37.6086,101.3269,0.784491,0.034375,0,NA,0
2004,4,CN-Ha2,WET,37.6086,101.3269,0.94812,0.375,0,NA,0
2004,5,CN-Ha2,WET,37.6086,101.3269,1.92957,0.954166667,0.075550604,NA,0.47508446
2004,6,CN-Ha2,WET,37.6086,101.3269,4.52585,2.784375,0.984116989,NA,2.413003168
2004,7,CN-Ha2,WET,37.6086,101.3269,8.10768,4.559375,3.359801811,NA,4.207549103
2004,8,CN-Ha2,WET,37.6086,101.3269,7.13461,3.759375,3.307057872,NA,4.041837329
2004,9,CN-Ha2,WET,37.6086,101.3269,3.34835,1.584375,0.728598083,NA,1.382707283
2004,10,CN-Ha2,WET,37.6086,101.3269,0.771863,0.153125,0,NA,0
2005,4,CN-Ha2,WET,37.6086,101.3269,1.00273,0.2,0,NA,0
2005,5,CN-Ha2,WET,37.6086,101.3269,1.91492,1.171875,0.188828357,NA,0.863569709
2005,6,CN-Ha2,WET,37.6086,101.3269,5.70157,3.165625,1.363654137,NA,2.997717805
2005,7,CN-Ha2,WET,37.6086,101.3269,8.20491,5.970833333,7.968075615,NA,5.687793697
2005,8,CN-Ha2,WET,37.6086,101.3269,8.28378,4.06875,3.846256765,NA,4.512804727
2005,9,CN-Ha2,WET,37.6086,101.3269,4.00649,2.05,1.047631412,NA,1.950644879
2005,10,CN-Ha2,WET,37.6086,101.3269,0.95803,0.308333333,0,NA,0
2005,11,CN-Ha2,WET,37.6086,101.3269,0.589784,0,0,NA,0
2002,1,CN-HaM,GRA,37.37,101.18,0.209132,0,0,0,0
2002,3,CN-HaM,GRA,37.37,101.18,0.0622565,0.0625,0,0,0
2002,6,CN-HaM,GRA,37.37,101.18,3.65487,2.040625,0.556637189,3.86386883,2.290029567
2002,7,CN-HaM,GRA,37.37,101.18,6.00743,4.13125,2.666781789,9.55292236,5.137967935
2002,8,CN-HaM,GRA,37.37,101.18,5.10056,2.21875,0.916928592,5.069617004,2.717036387
2002,9,CN-HaM,GRA,37.37,101.18,2.56074,0.754166667,0.195046767,2.210412434,1.159621104
2002,10,CN-HaM,GRA,37.37,101.18,0.277446,0.23125,0.005832233,0.116587958,0.067771582
2003,1,CN-HaM,GRA,37.37,101.18,0.030853,0,0,0,0
2003,2,CN-HaM,GRA,37.37,101.18,0.0569654,0,0,0,0
2003,4,CN-HaM,GRA,37.37,101.18,0.0081461,0.1375,0.003677013,0.223095357,0.125148631
2003,5,CN-HaM,GRA,37.37,101.18,0.917993,0.45,0.017214524,0.71104887,0.436554893
2003,6,CN-HaM,GRA,37.37,101.18,4.02771,1.30625,0.210590558,2.558156447,1.516162727
2003,7,CN-HaM,GRA,37.37,101.18,6.51769,3.25625,1.151790093,5.867992718,3.156056052
2003,8,CN-HaM,GRA,37.37,101.18,6.94649,2.266666667,1.152275047,5.574473379,2.987611687
2003,9,CN-HaM,GRA,37.37,101.18,4.06468,1.303125,0.266661311,2.417600605,1.26831565
2004,4,CN-HaM,GRA,37.37,101.18,0.646918,0.220833333,0.005554787,0.22468366,0.126039613
2004,6,CN-HaM,GRA,37.37,101.18,4.70277,1.603125,0.39561553,3.343133227,1.981401096
2004,7,CN-HaM,GRA,37.37,101.18,7.4975,3.353125,1.666285357,8.304629992,4.46658321
2004,8,CN-HaM,GRA,37.37,101.18,6.52265,2.2375,1.063940282,5.719030748,3.0650865
2004,9,CN-HaM,GRA,37.37,101.18,3.62817,0.6875,0.127428663,1.540389006,0.80811507
2003,6,CN-Qia,ENF,26.7414,115.0581,8.44227,5.683333333,4.907835053,7.136312116,5.582598374
2003,7,CN-Qia,ENF,26.7414,115.0581,5.55582,5.06875,0,0,0
2003,8,CN-Qia,ENF,26.7414,115.0581,5.94434,5.7125,5.30341129,7.395468578,5.815702608
2003,9,CN-Qia,ENF,26.7414,115.0581,6.2584,4.6,4.067551539,6.819692801,5.632480529
2003,10,CN-Qia,ENF,26.7414,115.0581,4.30346,4.85,4.183038065,5.423870192,5.168710427
2003,11,CN-Qia,ENF,26.7414,115.0581,3.09923,2.953125,1.416123718,3.337917792,3.95301235
2004,2,CN-Qia,ENF,26.7414,115.0581,2.88832,2.3875,0.38641015,2.100621076,2.370978405
2004,3,CN-Qia,ENF,26.7414,115.0581,3.37105,2.928125,0.844637176,2.229996743,2.436242962
2004,4,CN-Qia,ENF,26.7414,115.0581,5.52788,3.834375,3.60421064,4.208420543,4.880288006
2004,5,CN-Qia,ENF,26.7414,115.0581,6.58961,3.8625,2.466377367,5.134457904,4.415473251
2004,7,CN-Qia,ENF,26.7414,115.0581,7.94663,4.504166667,3.538700118,7.658832145,5.601035987
2004,9,CN-Qia,ENF,26.7414,115.0581,7.26842,6.008333333,5.359644424,7.171540885,5.923076827
2004,12,CN-Qia,ENF,26.7414,115.0581,2.97999,2.0625,0.398825523,2.400490502,2.129578773
2005,1,CN-Qia,ENF,26.7414,115.0581,1.44207,1.5875,0.178579402,0.857632931,0.785307144
2005,3,CN-Qia,ENF,26.7414,115.0581,2.79763,2.3125,0.485989009,1.668029916,1.822301381
2005,4,CN-Qia,ENF,26.7414,115.0581,4.70459,4.2,3.770124858,4.250350393,4.928911889
2005,9,CN-Qia,ENF,26.7414,115.0581,6.41406,5.646875,5.655069863,6.613035484,5.461799334
2005,11,CN-Qia,ENF,26.7414,115.0581,3.67017,3.229166667,1.930347524,3.002989946,3.5563657
2005,12,CN-Qia,ENF,26.7414,115.0581,1.82304,1.3375,0.308770426,1.929937132,1.712130562
2010,3,CN-Sw2,GRA,41.7902,111.8971,0,0.065625,0,0,0
2010,4,CN-Sw2,GRA,41.7902,111.8971,0,0.25,0.006170062,0.249570689,0.140000359
2010,5,CN-Sw2,GRA,41.7902,111.8971,0,0.721875,0.045446561,1.501742457,0.92200838
2010,6,CN-Sw2,GRA,41.7902,111.8971,0,1.5625,0.20381608,3.601255613,2.134384524
2010,7,CN-Sw2,GRA,41.7902,111.8971,0,1.134375,0,0,0
2010,8,CN-Sw2,GRA,41.7902,111.8971,0,1.8625,0.367337633,4.738946922,2.539815377
2010,9,CN-Sw2,GRA,41.7902,111.8971,0,1.246875,0.264091889,3.192407667,1.674793014
2010,10,CN-Sw2,GRA,41.7902,111.8971,0,0.358333333,0.05805143,0.870348171,0.505925941
2010,11,CN-Sw2,GRA,41.7902,111.8971,0,0.033333333,0,0,0
2010,12,CN-Sw2,GRA,41.7902,111.8971,0,0,0,0,0
2011,3,CN-Sw2,GRA,41.7902,111.8971,0.00535515,0.090625,0,0,0
2011,4,CN-Sw2,GRA,41.7902,111.8971,0.340074,0.379166667,0.010564984,0.42733937,0.239722323
2011,5,CN-Sw2,GRA,41.7902,111.8971,1.37897,0.721875,0.044046671,1.455484276,0.893607751
2011,6,CN-Sw2,GRA,41.7902,111.8971,0.351499,1.315625,0.13633495,3.312267513,1.963107671
2011,7,CN-Sw2,GRA,41.7902,111.8971,1.48943,1.64375,0.213205369,4.443592172,2.389952858
2011,9,CN-Sw2,GRA,41.7902,111.8971,0,0.7625,0.069452275,1.799048929,0.943812599
2011,10,CN-Sw2,GRA,41.7902,111.8971,0.000790282,0.258333333,0.010369296,0.466391498,0.271109386
2011,11,CN-Sw2,GRA,41.7902,111.8971,0.0137019,0.040625,0,0,0
2012,3,CN-Sw2,GRA,41.7902,111.8971,0,0.103125,0,0,0
2012,4,CN-Sw2,GRA,41.7902,111.8971,0,0.528125,0.017726866,0.717027886,0.402227369
2012,5,CN-Sw2,GRA,41.7902,111.8971,0,0.933333333,0.082306314,2.039805913,1.252357311
2012,6,CN-Sw2,GRA,41.7902,111.8971,0,1.665625,0.228544551,3.701670964,2.193898481
2012,7,CN-Sw2,GRA,41.7902,111.8971,0,2.98125,0.827822379,7.02913914,3.780569982
2012,8,CN-Sw2,GRA,41.7902,111.8971,0,3.60625,2.178336229,9.803115942,5.253931944
2012,9,CN-Sw2,GRA,41.7902,111.8971,0,1.703125,0.414056267,3.753910449,1.969367214
2012,10,CN-Sw2,GRA,41.7902,111.8971,0,0.25,0.027511222,0.65994836,0.383622332
2004,4,CZ-BK1,ENF,49.50208,18.53688,9.11373,3.9125,4.460377263,4.226875898,4.901689729
2004,6,CZ-BK1,ENF,49.50208,18.53688,8.68933,5.4625,3.907829133,7.576317756,5.926806241
2004,7,CZ-BK1,ENF,49.50208,18.53688,8.72398,2.6875,0.432217281,3.617076152,2.645230149
2004,8,CZ-BK1,ENF,49.50208,18.53688,7.76141,8.025,11.61140993,10.30387781,8.10283871
2004,9,CZ-BK1,ENF,49.50208,18.53688,0.693163,5.075,5.031411265,6.647124755,5.489954144
2004,10,CZ-BK1,ENF,49.50208,18.53688,0.628403,2.046875,1.827784277,2.849141369,2.715106774
2005,5,CZ-BK1,ENF,49.50208,18.53688,7.43379,6.03125,7.648241077,7.985327553,6.867132007
2005,6,CZ-BK1,ENF,49.50208,18.53688,7.62811,8.0625,9.836287794,9.705338222,7.592297604
2005,8,CZ-BK1,ENF,49.50208,18.53688,8.01335,6.633333333,6.458051588,7.069804519,5.559604527
2005,9,CZ-BK1,ENF,49.50208,18.53688,7.26829,3.403125,2.183936015,4.469313686,3.691269248
2005,10,CZ-BK1,ENF,49.50208,18.53688,5.22597,2.241666667,2.37425841,3.527499068,3.361551912
2005,11,CZ-BK1,ENF,49.50208,18.53688,2.98157,0.68125,0.150349641,0.458617472,0.543129173
2006,6,CZ-BK1,ENF,49.50208,18.53688,7.93964,6.475,5.504099325,8.627691663,6.74927563
2006,7,CZ-BK1,ENF,49.50208,18.53688,7.23741,5.416666667,8.544405153,9.576583397,7.00352054
2006,8,CZ-BK1,ENF,49.50208,18.53688,7.09257,4.5875,1.534377014,4.608474092,3.624045524
2006,9,CZ-BK1,ENF,49.50208,18.53688,6.30946,5.290625,6.831216706,7.604976729,6.281057608
2006,10,CZ-BK1,ENF,49.50208,18.53688,4.63617,2.683333333,3.181520744,4.051603077,3.861000048
2006,11,CZ-BK1,ENF,49.50208,18.53688,1.85475,0.2875,0.016808268,0.217901439,0.25805521
2007,4,CZ-BK1,ENF,49.50208,18.53688,7.88794,4.095833333,3.788177098,4.038598692,4.683354375
2007,5,CZ-BK1,ENF,49.50208,18.53688,7.49444,6.290625,8.785626289,9.007565143,7.746224371
2007,7,CZ-BK1,ENF,49.50208,18.53688,8.94819,6.666666667,11.04394405,10.83081188,7.920759454
2007,8,CZ-BK1,ENF,49.50208,18.53688,8.81869,2.35,0.430141798,3.359000441,2.641475306
2007,9,CZ-BK1,ENF,49.50208,18.53688,5.73341,4.183333333,2.758912327,4.297681235,3.549515584
2007,10,CZ-BK1,ENF,49.50208,18.53688,3.42394,0.8875,0.346049388,1.298866884,1.237763178
2008,5,CZ-BK1,ENF,49.50208,18.53688,9.55321,5.441666667,3.411305392,6.470338698,5.564288963
2008,6,CZ-BK1,ENF,49.50208,18.53688,11.7655,6.053125,3.591931518,7.783148958,6.088606274
2008,7,CZ-BK1,ENF,49.50208,18.53688,9.12376,4.104166667,1.395650877,5.308962251,3.882535622
2008,8,CZ-BK1,ENF,49.50208,18.53688,10.3153,7.1,11.02161011,9.780493888,7.691256236
2008,9,CZ-BK1,ENF,49.50208,18.53688,6.29944,3.754166667,6.101551889,5.842314262,4.8252498
2008,10,CZ-BK1,ENF,49.50208,18.53688,4.68017,2.30625,2.011692801,2.854997654,2.720687557
2009,4,CZ-BK1,ENF,49.50208,18.53688,8.59287,5.6125,9.254842327,7.204216116,8.354357448
2009,5,CZ-BK1,ENF,49.50208,18.53688,8.41103,7.475,9.020470915,8.554716644,7.356788821
2009,6,CZ-BK1,ENF,49.50208,18.53688,9.03677,5.0125,2.158116723,5.67836245,4.442072665
2009,7,CZ-BK1,ENF,49.50208,18.53688,10.748,7.4375,6.766583353,10.35863113,7.575445528
